dev,name_code,month,year,time,cont,ton
ROOSEVELT,roosevelt,April,2018,2018-04-01,6.0,46.87
ROOSEVELT,roosevelt,April,2019,2019-04-01,11.0,86.89999999999999
ROOSEVELT,roosevelt,April,2020,2020-04-01,17.0,122.55
ROOSEVELT,roosevelt,April,2021,2021-04-01,13.0,99.80000000000001
ROOSEVELT,roosevelt,August,2018,2018-08-01,14.0,115.1
ROOSEVELT,roosevelt,August,2019,2019-08-01,12.0,100.53
ROOSEVELT,roosevelt,August,2020,2020-08-01,15.0,117.39
ROOSEVELT,roosevelt,August,2021,2021-08-01,11.0,81.9
ROOSEVELT,roosevelt,December,2018,2018-12-01,12.0,90.16
ROOSEVELT,roosevelt,December,2019,2019-12-01,15.0,101.27999999999999
ROOSEVELT,roosevelt,December,2020,2020-12-01,22.0,139.4
ROOSEVELT,roosevelt,December,2021,2021-12-01,0.0,0.0
ROOSEVELT,roosevelt,February,2018,2018-02-01,13.0,82.56
ROOSEVELT,roosevelt,February,2019,2019-02-01,14.0,104.15
ROOSEVELT,roosevelt,February,2020,2020-02-01,16.0,96.13
ROOSEVELT,roosevelt,February,2021,2021-02-01,14.0,78.2
ROOSEVELT,roosevelt,January,2018,2018-01-01,11.0,64.95
ROOSEVELT,roosevelt,January,2019,2019-01-01,14.0,106.45
ROOSEVELT,roosevelt,January,2020,2020-01-01,20.0,120.03
ROOSEVELT,roosevelt,January,2021,2021-01-01,17.0,102.63000000000001
ROOSEVELT,roosevelt,July,2018,2018-07-01,11.0,87.06
ROOSEVELT,roosevelt,July,2019,2019-07-01,15.0,116.02000000000001
ROOSEVELT,roosevelt,July,2020,2020-07-01,18.0,141.74
ROOSEVELT,roosevelt,July,2021,2021-07-01,15.0,115.89000000000001
ROOSEVELT,roosevelt,June,2018,2018-06-01,11.0,89.94
ROOSEVELT,roosevelt,June,2019,2019-06-01,9.0,83.28
ROOSEVELT,roosevelt,June,2020,2020-06-01,15.0,112.74000000000001
ROOSEVELT,roosevelt,June,2021,2021-06-01,18.0,136.61
ROOSEVELT,roosevelt,March,2018,2018-03-01,12.0,77.61999999999999
ROOSEVELT,roosevelt,March,2019,2019-03-01,12.0,88.75
ROOSEVELT,roosevelt,March,2020,2020-03-01,14.0,93.06
ROOSEVELT,roosevelt,March,2021,2021-03-01,18.0,127.42
ROOSEVELT,roosevelt,May,2018,2018-05-01,14.0,105.52000000000001
ROOSEVELT,roosevelt,May,2019,2019-05-01,0.0,0.0
ROOSEVELT,roosevelt,May,2020,2020-05-01,15.0,109.7
ROOSEVELT,roosevelt,May,2021,2021-05-01,12.0,97.16
ROOSEVELT,roosevelt,November,2018,2018-11-01,12.0,92.75999999999999
ROOSEVELT,roosevelt,November,2019,2019-11-01,14.0,101.75
ROOSEVELT,roosevelt,November,2020,2020-11-01,14.0,103.63
ROOSEVELT,roosevelt,November,2021,2021-11-01,0.0,0.0
ROOSEVELT,roosevelt,October,2018,2018-10-01,16.0,120.61
ROOSEVELT,roosevelt,October,2019,2019-10-01,15.0,110.24000000000001
ROOSEVELT,roosevelt,October,2020,2020-10-01,14.0,103.62
ROOSEVELT,roosevelt,October,2021,2021-10-01,0.0,0.0
ROOSEVELT,roosevelt,September,2018,2018-09-01,11.0,92.16000000000001
ROOSEVELT,roosevelt,September,2019,2019-09-01,14.0,95.05
ROOSEVELT,roosevelt,September,2020,2020-09-01,17.0,137.14000000000001
ROOSEVELT,roosevelt,September,2021,2021-09-01,15.0,132.26
RUTGERS,rutgers,April,2018,2018-04-01,0.0,0.0
RUTGERS,rutgers,April,2019,2019-04-01,5.0,44.1
RUTGERS,rutgers,April,2020,2020-04-01,6.0,51.5
RUTGERS,rutgers,April,2021,2021-04-01,8.0,67.89999999999999
RUTGERS,rutgers,August,2018,2018-08-01,1.0,11.03
RUTGERS,rutgers,August,2019,2019-08-01,5.0,37.46
RUTGERS,rutgers,August,2020,2020-08-01,5.0,54.21
RUTGERS,rutgers,August,2021,2021-08-01,7.0,55.349999999999994
RUTGERS,rutgers,December,2018,2018-12-01,5.0,47.85
RUTGERS,rutgers,December,2019,2019-12-01,1.0,9.94
RUTGERS,rutgers,December,2020,2020-12-01,9.0,74.11
RUTGERS,rutgers,December,2021,2021-12-01,0.0,0.0
RUTGERS,rutgers,February,2018,2018-02-01,3.0,23.14
RUTGERS,rutgers,February,2019,2019-02-01,6.0,48.75
RUTGERS,rutgers,February,2020,2020-02-01,6.0,50.79
RUTGERS,rutgers,February,2021,2021-02-01,7.0,54.85
RUTGERS,rutgers,January,2018,2018-01-01,2.0,11.73
RUTGERS,rutgers,January,2019,2019-01-01,6.0,50.21
RUTGERS,rutgers,January,2020,2020-01-01,5.0,41.72
RUTGERS,rutgers,January,2021,2021-01-01,7.0,53.47
RUTGERS,rutgers,July,2018,2018-07-01,0.0,0.0
RUTGERS,rutgers,July,2019,2019-07-01,6.0,49.61
RUTGERS,rutgers,July,2020,2020-07-01,7.0,71.08
RUTGERS,rutgers,July,2021,2021-07-01,7.0,57.65999999999999
RUTGERS,rutgers,June,2018,2018-06-01,0.0,0.0
RUTGERS,rutgers,June,2019,2019-06-01,4.0,32.57
RUTGERS,rutgers,June,2020,2020-06-01,6.0,59.16
RUTGERS,rutgers,June,2021,2021-06-01,9.0,66.85
RUTGERS,rutgers,March,2018,2018-03-01,1.0,8.66
RUTGERS,rutgers,March,2019,2019-03-01,5.0,39.99
RUTGERS,rutgers,March,2020,2020-03-01,4.0,29.759999999999998
RUTGERS,rutgers,March,2021,2021-03-01,8.0,71.43
RUTGERS,rutgers,May,2018,2018-05-01,1.0,10.26
RUTGERS,rutgers,May,2019,2019-05-01,6.0,53.19
RUTGERS,rutgers,May,2020,2020-05-01,6.0,55.37
RUTGERS,rutgers,May,2021,2021-05-01,8.0,56.92
RUTGERS,rutgers,November,2018,2018-11-01,4.0,39.03
RUTGERS,rutgers,November,2019,2019-11-01,2.0,16.91
RUTGERS,rutgers,November,2020,2020-11-01,7.0,61.24
RUTGERS,rutgers,November,2021,2021-11-01,0.0,0.0
RUTGERS,rutgers,October,2018,2018-10-01,6.0,55.989999999999995
RUTGERS,rutgers,October,2019,2019-10-01,6.0,48.44
RUTGERS,rutgers,October,2020,2020-10-01,6.0,62.839999999999996
RUTGERS,rutgers,October,2021,2021-10-01,0.0,0.0
RUTGERS,rutgers,September,2018,2018-09-01,4.0,40.0
RUTGERS,rutgers,September,2019,2019-09-01,5.0,35.2
RUTGERS,rutgers,September,2020,2020-09-01,7.0,68.7
RUTGERS,rutgers,September,2021,2021-09-01,8.0,66.88
SAINT MARY'S PARK,saintmaryspark,April,2018,2018-04-01,11.0,79.87
SAINT MARY'S PARK,saintmaryspark,April,2019,2019-04-01,10.0,76.75
SAINT MARY'S PARK,saintmaryspark,April,2020,2020-04-01,14.0,112.68
SAINT MARY'S PARK,saintmaryspark,April,2021,2021-04-01,7.0,46.620000000000005
SAINT MARY'S PARK,saintmaryspark,August,2018,2018-08-01,9.0,81.74
SAINT MARY'S PARK,saintmaryspark,August,2019,2019-08-01,10.0,83.05000000000001
SAINT MARY'S PARK,saintmaryspark,August,2020,2020-08-01,11.0,81.24
SAINT MARY'S PARK,saintmaryspark,August,2021,2021-08-01,13.0,95.57
SAINT MARY'S PARK,saintmaryspark,December,2018,2018-12-01,7.0,53.849999999999994
SAINT MARY'S PARK,saintmaryspark,December,2019,2019-12-01,11.0,83.13999999999999
SAINT MARY'S PARK,saintmaryspark,December,2020,2020-12-01,9.0,66.68
SAINT MARY'S PARK,saintmaryspark,December,2021,2021-12-01,0.0,0.0
SAINT MARY'S PARK,saintmaryspark,February,2018,2018-02-01,12.0,86.8
SAINT MARY'S PARK,saintmaryspark,February,2019,2019-02-01,11.0,84.63
SAINT MARY'S PARK,saintmaryspark,February,2020,2020-02-01,10.0,73.94
SAINT MARY'S PARK,saintmaryspark,February,2021,2021-02-01,9.0,55.84
SAINT MARY'S PARK,saintmaryspark,January,2018,2018-01-01,8.0,53.129999999999995
SAINT MARY'S PARK,saintmaryspark,January,2019,2019-01-01,13.0,99.06
SAINT MARY'S PARK,saintmaryspark,January,2020,2020-01-01,13.0,100.74000000000001
SAINT MARY'S PARK,saintmaryspark,January,2021,2021-01-01,10.0,56.43
SAINT MARY'S PARK,saintmaryspark,July,2018,2018-07-01,8.0,65.88000000000001
SAINT MARY'S PARK,saintmaryspark,July,2019,2019-07-01,13.0,112.92999999999999
SAINT MARY'S PARK,saintmaryspark,July,2020,2020-07-01,16.0,132.95
SAINT MARY'S PARK,saintmaryspark,July,2021,2021-07-01,17.0,152.73
SAINT MARY'S PARK,saintmaryspark,June,2018,2018-06-01,11.0,77.62
SAINT MARY'S PARK,saintmaryspark,June,2019,2019-06-01,9.0,81.05000000000001
SAINT MARY'S PARK,saintmaryspark,June,2020,2020-06-01,12.0,97.69
SAINT MARY'S PARK,saintmaryspark,June,2021,2021-06-01,13.0,93.8
SAINT MARY'S PARK,saintmaryspark,March,2018,2018-03-01,12.0,85.75999999999999
SAINT MARY'S PARK,saintmaryspark,March,2019,2019-03-01,12.0,91.44
SAINT MARY'S PARK,saintmaryspark,March,2020,2020-03-01,10.0,76.19
SAINT MARY'S PARK,saintmaryspark,March,2021,2021-03-01,13.0,76.17999999999999
SAINT MARY'S PARK,saintmaryspark,May,2018,2018-05-01,14.0,102.69000000000003
SAINT MARY'S PARK,saintmaryspark,May,2019,2019-05-01,11.0,86.56
SAINT MARY'S PARK,saintmaryspark,May,2020,2020-05-01,12.0,100.11
SAINT MARY'S PARK,saintmaryspark,May,2021,2021-05-01,11.0,75.78999999999999
SAINT MARY'S PARK,saintmaryspark,November,2018,2018-11-01,10.0,82.66
SAINT MARY'S PARK,saintmaryspark,November,2019,2019-11-01,11.0,84.89999999999999
SAINT MARY'S PARK,saintmaryspark,November,2020,2020-11-01,10.0,76.26
SAINT MARY'S PARK,saintmaryspark,November,2021,2021-11-01,0.0,0.0
SAINT MARY'S PARK,saintmaryspark,October,2018,2018-10-01,9.0,78.87
SAINT MARY'S PARK,saintmaryspark,October,2019,2019-10-01,12.0,91.60000000000001
SAINT MARY'S PARK,saintmaryspark,October,2020,2020-10-01,13.0,94.15
SAINT MARY'S PARK,saintmaryspark,October,2021,2021-10-01,0.0,0.0
SAINT MARY'S PARK,saintmaryspark,September,2018,2018-09-01,8.0,72.96000000000001
SAINT MARY'S PARK,saintmaryspark,September,2019,2019-09-01,9.0,67.2
SAINT MARY'S PARK,saintmaryspark,September,2020,2020-09-01,18.0,126.54
SAINT MARY'S PARK,saintmaryspark,September,2021,2021-09-01,11.0,76.34
SAINT NICHOLAS,saintnicholas,April,2018,2018-04-01,18.0,132.18
SAINT NICHOLAS,saintnicholas,April,2019,2019-04-01,15.0,107.91000000000001
SAINT NICHOLAS,saintnicholas,April,2020,2020-04-01,26.0,153.41000000000003
SAINT NICHOLAS,saintnicholas,April,2021,2021-04-01,18.0,143.89
SAINT NICHOLAS,saintnicholas,August,2018,2018-08-01,22.0,163.15000000000003
SAINT NICHOLAS,saintnicholas,August,2019,2019-08-01,18.0,129.13
SAINT NICHOLAS,saintnicholas,August,2020,2020-08-01,22.0,139.5
SAINT NICHOLAS,saintnicholas,August,2021,2021-08-01,13.0,113.11000000000001
SAINT NICHOLAS,saintnicholas,December,2018,2018-12-01,19.0,129.79
SAINT NICHOLAS,saintnicholas,December,2019,2019-12-01,22.0,131.7
SAINT NICHOLAS,saintnicholas,December,2020,2020-12-01,21.0,174.01
SAINT NICHOLAS,saintnicholas,December,2021,2021-12-01,0.0,0.0
SAINT NICHOLAS,saintnicholas,February,2018,2018-02-01,14.0,99.63
SAINT NICHOLAS,saintnicholas,February,2019,2019-02-01,17.0,115.72
SAINT NICHOLAS,saintnicholas,February,2020,2020-02-01,21.0,125.06000000000002
SAINT NICHOLAS,saintnicholas,February,2021,2021-02-01,18.0,130.20000000000002
SAINT NICHOLAS,saintnicholas,January,2018,2018-01-01,9.0,62.31
SAINT NICHOLAS,saintnicholas,January,2019,2019-01-01,22.0,143.95999999999998
SAINT NICHOLAS,saintnicholas,January,2020,2020-01-01,26.0,161.01
SAINT NICHOLAS,saintnicholas,January,2021,2021-01-01,17.0,131.41
SAINT NICHOLAS,saintnicholas,July,2018,2018-07-01,15.0,113.07000000000002
SAINT NICHOLAS,saintnicholas,July,2019,2019-07-01,22.0,158.97
SAINT NICHOLAS,saintnicholas,July,2020,2020-07-01,27.0,183.23
SAINT NICHOLAS,saintnicholas,July,2021,2021-07-01,17.0,140.88
SAINT NICHOLAS,saintnicholas,June,2018,2018-06-01,18.0,126.38
SAINT NICHOLAS,saintnicholas,June,2019,2019-06-01,18.0,127.93
SAINT NICHOLAS,saintnicholas,June,2020,2020-06-01,21.0,146.12
SAINT NICHOLAS,saintnicholas,June,2021,2021-06-01,24.0,183.20000000000002
SAINT NICHOLAS,saintnicholas,March,2018,2018-03-01,17.0,118.69
SAINT NICHOLAS,saintnicholas,March,2019,2019-03-01,16.0,121.75000000000001
SAINT NICHOLAS,saintnicholas,March,2020,2020-03-01,20.0,114.22999999999999
SAINT NICHOLAS,saintnicholas,March,2021,2021-03-01,20.0,147.38
SAINT NICHOLAS,saintnicholas,May,2018,2018-05-01,19.0,144.83
SAINT NICHOLAS,saintnicholas,May,2019,2019-05-01,21.0,158.81
SAINT NICHOLAS,saintnicholas,May,2020,2020-05-01,21.0,136.97
SAINT NICHOLAS,saintnicholas,May,2021,2021-05-01,17.0,137.78999999999996
SAINT NICHOLAS,saintnicholas,November,2018,2018-11-01,18.0,137.74999999999997
SAINT NICHOLAS,saintnicholas,November,2019,2019-11-01,19.0,120.63000000000001
SAINT NICHOLAS,saintnicholas,November,2020,2020-11-01,19.0,129.67
SAINT NICHOLAS,saintnicholas,November,2021,2021-11-01,0.0,0.0
SAINT NICHOLAS,saintnicholas,October,2018,2018-10-01,19.0,138.29
SAINT NICHOLAS,saintnicholas,October,2019,2019-10-01,24.0,157.2
SAINT NICHOLAS,saintnicholas,October,2020,2020-10-01,20.0,136.17
SAINT NICHOLAS,saintnicholas,October,2021,2021-10-01,0.0,0.0
SAINT NICHOLAS,saintnicholas,September,2018,2018-09-01,17.0,134.33999999999997
SAINT NICHOLAS,saintnicholas,September,2019,2019-09-01,22.0,134.98
SAINT NICHOLAS,saintnicholas,September,2020,2020-09-01,24.0,159.07000000000002
SAINT NICHOLAS,saintnicholas,September,2021,2021-09-01,21.0,167.86000000000004
SEDGWICK,sedgwick,April,2018,2018-04-01,8.0,61.25000000000001
SEDGWICK,sedgwick,April,2019,2019-04-01,8.0,65.59
SEDGWICK,sedgwick,April,2020,2020-04-01,9.0,73.30000000000001
SEDGWICK,sedgwick,April,2021,2021-04-01,7.0,52.519999999999996
SEDGWICK,sedgwick,August,2018,2018-08-01,6.0,49.0
SEDGWICK,sedgwick,August,2019,2019-08-01,7.0,53.79
SEDGWICK,sedgwick,August,2020,2020-08-01,7.0,59.839999999999996
SEDGWICK,sedgwick,August,2021,2021-08-01,8.0,58.5
SEDGWICK,sedgwick,December,2018,2018-12-01,6.0,51.050000000000004
SEDGWICK,sedgwick,December,2019,2019-12-01,9.0,64.64999999999999
SEDGWICK,sedgwick,December,2020,2020-12-01,8.0,67.94
SEDGWICK,sedgwick,December,2021,2021-12-01,0.0,0.0
SEDGWICK,sedgwick,February,2018,2018-02-01,8.0,62.23
SEDGWICK,sedgwick,February,2019,2019-02-01,7.0,61.3
SEDGWICK,sedgwick,February,2020,2020-02-01,8.0,56.98
SEDGWICK,sedgwick,February,2021,2021-02-01,7.0,54.279999999999994
SEDGWICK,sedgwick,January,2018,2018-01-01,7.0,43.36
SEDGWICK,sedgwick,January,2019,2019-01-01,11.0,86.44
SEDGWICK,sedgwick,January,2020,2020-01-01,9.0,62.870000000000005
SEDGWICK,sedgwick,January,2021,2021-01-01,9.0,71.63
SEDGWICK,sedgwick,July,2018,2018-07-01,8.0,59.79
SEDGWICK,sedgwick,July,2019,2019-07-01,10.0,80.6
SEDGWICK,sedgwick,July,2020,2020-07-01,10.0,87.88
SEDGWICK,sedgwick,July,2021,2021-07-01,8.0,68.77
SEDGWICK,sedgwick,June,2018,2018-06-01,8.0,67.88
SEDGWICK,sedgwick,June,2019,2019-06-01,6.0,51.339999999999996
SEDGWICK,sedgwick,June,2020,2020-06-01,9.0,78.75
SEDGWICK,sedgwick,June,2021,2021-06-01,9.0,74.19
SEDGWICK,sedgwick,March,2018,2018-03-01,8.0,60.370000000000005
SEDGWICK,sedgwick,March,2019,2019-03-01,8.0,65.58
SEDGWICK,sedgwick,March,2020,2020-03-01,7.0,54.86
SEDGWICK,sedgwick,March,2021,2021-03-01,9.0,72.80000000000001
SEDGWICK,sedgwick,May,2018,2018-05-01,9.0,72.91
SEDGWICK,sedgwick,May,2019,2019-05-01,9.0,63.83
SEDGWICK,sedgwick,May,2020,2020-05-01,7.0,59.75999999999999
SEDGWICK,sedgwick,May,2021,2021-05-01,8.0,60.480000000000004
SEDGWICK,sedgwick,November,2018,2018-11-01,8.0,59.5
SEDGWICK,sedgwick,November,2019,2019-11-01,8.0,60.85
SEDGWICK,sedgwick,November,2020,2020-11-01,8.0,65.01
SEDGWICK,sedgwick,November,2021,2021-11-01,0.0,0.0
SEDGWICK,sedgwick,October,2018,2018-10-01,10.0,72.27000000000001
SEDGWICK,sedgwick,October,2019,2019-10-01,14.0,115.31
SEDGWICK,sedgwick,October,2020,2020-10-01,8.0,64.5
SEDGWICK,sedgwick,October,2021,2021-10-01,0.0,0.0
SEDGWICK,sedgwick,September,2018,2018-09-01,9.0,68.1
SEDGWICK,sedgwick,September,2019,2019-09-01,12.0,96.98000000000002
SEDGWICK,sedgwick,September,2020,2020-09-01,11.0,89.63
SEDGWICK,sedgwick,September,2021,2021-09-01,8.0,70.83000000000001
SEWARD,seward,April,2018,2018-04-01,8.0,76.17
SEWARD,seward,April,2019,2019-04-01,7.0,67.36
SEWARD,seward,April,2020,2020-04-01,9.0,71.82
SEWARD,seward,April,2021,2021-04-01,10.0,79.6
SEWARD,seward,August,2018,2018-08-01,9.0,86.28999999999999
SEWARD,seward,August,2019,2019-08-01,8.0,76.41999999999999
SEWARD,seward,August,2020,2020-08-01,11.0,95.54
SEWARD,seward,August,2021,2021-08-01,11.0,82.01999999999998
SEWARD,seward,December,2018,2018-12-01,8.0,74.71
SEWARD,seward,December,2019,2019-12-01,10.0,91.37
SEWARD,seward,December,2020,2020-12-01,13.0,97.60000000000001
SEWARD,seward,December,2021,2021-12-01,0.0,0.0
SEWARD,seward,February,2018,2018-02-01,7.0,61.56
SEWARD,seward,February,2019,2019-02-01,9.0,71.8
SEWARD,seward,February,2020,2020-02-01,7.0,61.15
SEWARD,seward,February,2021,2021-02-01,9.0,69.1
SEWARD,seward,January,2018,2018-01-01,8.0,62.09
SEWARD,seward,January,2019,2019-01-01,9.0,83.52000000000001
SEWARD,seward,January,2020,2020-01-01,9.0,81.51
SEWARD,seward,January,2021,2021-01-01,12.0,72.67
SEWARD,seward,July,2018,2018-07-01,7.0,73.67999999999999
SEWARD,seward,July,2019,2019-07-01,11.0,104.74000000000001
SEWARD,seward,July,2020,2020-07-01,10.0,98.88000000000001
SEWARD,seward,July,2021,2021-07-01,10.0,60.99
SEWARD,seward,June,2018,2018-06-01,5.0,48.39
SEWARD,seward,June,2019,2019-06-01,8.0,79.09
SEWARD,seward,June,2020,2020-06-01,8.0,73.52000000000001
SEWARD,seward,June,2021,2021-06-01,11.0,89.25
SEWARD,seward,March,2018,2018-03-01,8.0,80.47999999999999
SEWARD,seward,March,2019,2019-03-01,8.0,77.07
SEWARD,seward,March,2020,2020-03-01,9.0,79.52
SEWARD,seward,March,2021,2021-03-01,12.0,93.63000000000001
SEWARD,seward,May,2018,2018-05-01,11.0,107.78
SEWARD,seward,May,2019,2019-05-01,10.0,94.45
SEWARD,seward,May,2020,2020-05-01,8.0,73.08
SEWARD,seward,May,2021,2021-05-01,10.0,63.11
SEWARD,seward,November,2018,2018-11-01,7.0,71.01
SEWARD,seward,November,2019,2019-11-01,6.0,56.5
SEWARD,seward,November,2020,2020-11-01,2.0,6.07
SEWARD,seward,November,2021,2021-11-01,0.0,0.0
SEWARD,seward,October,2018,2018-10-01,9.0,102.16000000000001
SEWARD,seward,October,2019,2019-10-01,10.0,100.32
SEWARD,seward,October,2020,2020-10-01,10.0,59.17
SEWARD,seward,October,2021,2021-10-01,0.0,0.0
SEWARD,seward,September,2018,2018-09-01,8.0,88.5
SEWARD,seward,September,2019,2019-09-01,8.0,78.18
SEWARD,seward,September,2020,2020-09-01,12.0,81.66000000000001
SEWARD,seward,September,2021,2021-09-01,12.0,101.18999999999998
SHEEPSHEAD BAY,sheepsheadbay,April,2018,2018-04-01,17.0,127.89999999999999
SHEEPSHEAD BAY,sheepsheadbay,April,2019,2019-04-01,17.0,123.94999999999999
SHEEPSHEAD BAY,sheepsheadbay,April,2020,2020-04-01,28.0,207.59000000000003
SHEEPSHEAD BAY,sheepsheadbay,April,2021,2021-04-01,19.0,121.2
SHEEPSHEAD BAY,sheepsheadbay,August,2018,2018-08-01,8.0,60.019999999999996
SHEEPSHEAD BAY,sheepsheadbay,August,2019,2019-08-01,20.0,142.33
SHEEPSHEAD BAY,sheepsheadbay,August,2020,2020-08-01,27.0,193.16
SHEEPSHEAD BAY,sheepsheadbay,August,2021,2021-08-01,20.0,158.48000000000002
SHEEPSHEAD BAY,sheepsheadbay,December,2018,2018-12-01,19.0,141.32
SHEEPSHEAD BAY,sheepsheadbay,December,2019,2019-12-01,24.0,166.02
SHEEPSHEAD BAY,sheepsheadbay,December,2020,2020-12-01,31.0,203.47
SHEEPSHEAD BAY,sheepsheadbay,December,2021,2021-12-01,0.0,0.0
SHEEPSHEAD BAY,sheepsheadbay,February,2018,2018-02-01,6.0,42.11
SHEEPSHEAD BAY,sheepsheadbay,February,2019,2019-02-01,21.0,145.63
SHEEPSHEAD BAY,sheepsheadbay,February,2020,2020-02-01,19.0,129.07999999999998
SHEEPSHEAD BAY,sheepsheadbay,February,2021,2021-02-01,24.0,140.76999999999998
SHEEPSHEAD BAY,sheepsheadbay,January,2018,2018-01-01,14.0,92.72999999999999
SHEEPSHEAD BAY,sheepsheadbay,January,2019,2019-01-01,25.0,177.68
SHEEPSHEAD BAY,sheepsheadbay,January,2020,2020-01-01,21.0,149.93999999999997
SHEEPSHEAD BAY,sheepsheadbay,January,2021,2021-01-01,25.0,160.83999999999997
SHEEPSHEAD BAY,sheepsheadbay,July,2018,2018-07-01,18.0,125.47
SHEEPSHEAD BAY,sheepsheadbay,July,2019,2019-07-01,21.0,138.35
SHEEPSHEAD BAY,sheepsheadbay,July,2020,2020-07-01,30.0,222.24
SHEEPSHEAD BAY,sheepsheadbay,July,2021,2021-07-01,20.0,165.79000000000002
SHEEPSHEAD BAY,sheepsheadbay,June,2018,2018-06-01,20.0,136.34
SHEEPSHEAD BAY,sheepsheadbay,June,2019,2019-06-01,8.0,62.79
SHEEPSHEAD BAY,sheepsheadbay,June,2020,2020-06-01,24.0,176.79
SHEEPSHEAD BAY,sheepsheadbay,June,2021,2021-06-01,25.0,194.29
SHEEPSHEAD BAY,sheepsheadbay,March,2018,2018-03-01,18.0,124.93
SHEEPSHEAD BAY,sheepsheadbay,March,2019,2019-03-01,23.0,148.44
SHEEPSHEAD BAY,sheepsheadbay,March,2020,2020-03-01,17.0,115.00999999999999
SHEEPSHEAD BAY,sheepsheadbay,March,2021,2021-03-01,27.0,165.26
SHEEPSHEAD BAY,sheepsheadbay,May,2018,2018-05-01,15.0,116.76999999999998
SHEEPSHEAD BAY,sheepsheadbay,May,2019,2019-05-01,18.0,132.22
SHEEPSHEAD BAY,sheepsheadbay,May,2020,2020-05-01,23.0,173.46
SHEEPSHEAD BAY,sheepsheadbay,May,2021,2021-05-01,19.0,117.38000000000001
SHEEPSHEAD BAY,sheepsheadbay,November,2018,2018-11-01,17.0,126.03999999999998
SHEEPSHEAD BAY,sheepsheadbay,November,2019,2019-11-01,22.0,146.36
SHEEPSHEAD BAY,sheepsheadbay,November,2020,2020-11-01,24.0,153.9
SHEEPSHEAD BAY,sheepsheadbay,November,2021,2021-11-01,0.0,0.0
SHEEPSHEAD BAY,sheepsheadbay,October,2018,2018-10-01,26.0,184.93
SHEEPSHEAD BAY,sheepsheadbay,October,2019,2019-10-01,27.0,181.27999999999997
SHEEPSHEAD BAY,sheepsheadbay,October,2020,2020-10-01,25.0,170.29000000000002
SHEEPSHEAD BAY,sheepsheadbay,October,2021,2021-10-01,0.0,0.0
SHEEPSHEAD BAY,sheepsheadbay,September,2018,2018-09-01,21.0,149.61
SHEEPSHEAD BAY,sheepsheadbay,September,2019,2019-09-01,17.0,127.67999999999999
SHEEPSHEAD BAY,sheepsheadbay,September,2020,2020-09-01,25.0,175.55999999999995
SHEEPSHEAD BAY,sheepsheadbay,September,2021,2021-09-01,25.0,171.80000000000004
SMITH,smith,April,2018,2018-04-01,16.0,129.19000000000003
SMITH,smith,April,2019,2019-04-01,11.0,86.1
SMITH,smith,April,2020,2020-04-01,19.0,169.81
SMITH,smith,April,2021,2021-04-01,21.0,160.29
SMITH,smith,August,2018,2018-08-01,21.0,168.01000000000002
SMITH,smith,August,2019,2019-08-01,14.0,123.50000000000003
SMITH,smith,August,2020,2020-08-01,29.0,252.75000000000003
SMITH,smith,August,2021,2021-08-01,19.0,140.47
SMITH,smith,December,2018,2018-12-01,14.0,118.41
SMITH,smith,December,2019,2019-12-01,7.0,52.800000000000004
SMITH,smith,December,2020,2020-12-01,27.0,212.9
SMITH,smith,December,2021,2021-12-01,0.0,0.0
SMITH,smith,February,2018,2018-02-01,12.0,99.52000000000001
SMITH,smith,February,2019,2019-02-01,15.0,120.99000000000001
SMITH,smith,February,2020,2020-02-01,6.0,44.06
SMITH,smith,February,2021,2021-02-01,21.0,159.56
SMITH,smith,January,2018,2018-01-01,8.0,61.03999999999999
SMITH,smith,January,2019,2019-01-01,22.0,171.46999999999997
SMITH,smith,January,2020,2020-01-01,11.0,83.35
SMITH,smith,January,2021,2021-01-01,22.0,165.95
SMITH,smith,July,2018,2018-07-01,15.0,129.65
SMITH,smith,July,2019,2019-07-01,16.0,127.13999999999999
SMITH,smith,July,2020,2020-07-01,32.0,289.02000000000004
SMITH,smith,July,2021,2021-07-01,21.0,172.76999999999998
